longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,Actual House Prize,Predicted House Prize,Error,Deviation
-118.36,34.06,52.0,2130.0,455.0,921.0,395.0,2.9605,0,500001.0,224011.2905426441,275989.7094573559,275989.7094573559
-118.92,34.41,22.0,2702.0,655.0,2664.0,571.0,3.0893,0,173400.0,150473.27659559183,22926.72340440817,22926.72340440817
-118.27,34.16,47.0,1453.0,356.0,787.0,345.0,3.0114,0,255500.0,209338.3533683657,46161.6466316343,46161.6466316343
-122.49,37.74,44.0,1472.0,275.0,820.0,310.0,5.6826,4,300000.0,324087.0069764488,24087.006976448814,-24087.006976448814
-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,1,83400.0,119803.82957250145,36403.82957250145,-36403.82957250145
-122.64,38.01,36.0,1199.0,232.0,551.0,229.0,3.7321,4,266700.0,234418.73181823923,32281.268181760766,32281.268181760766
-122.07,37.08,21.0,5639.0,894.0,2670.0,871.0,6.0809,4,270000.0,313541.7877113305,43541.787711330515,-43541.787711330515
-118.28,33.75,18.0,393.0,189.0,429.0,188.0,1.8393,4,187500.0,139580.77130659498,47919.22869340502,47919.22869340502
-119.77,36.79,27.0,2258.0,427.0,1076.0,423.0,2.9937,1,81100.0,130481.81887569021,49381.81887569021,-49381.81887569021
-122.18,38.35,24.0,407.0,68.0,175.0,61.0,6.0266,1,216700.0,273723.6008779812,57023.600877981225,-57023.600877981225
-121.52,39.48,21.0,2628.0,494.0,1364.0,468.0,2.0455,1,59400.0,39695.15714041007,19704.84285958993,19704.84285958993
-118.39,34.04,52.0,1492.0,277.0,666.0,289.0,4.7386,0,340400.0,284815.76096249756,55584.23903750244,55584.23903750244
-118.19,33.98,40.0,973.0,272.0,1257.0,258.0,2.8214,0,158000.0,159247.1599877047,1247.159987704712,-1247.159987704712
-118.23,33.99,5.0,706.0,203.0,839.0,199.0,4.5208,0,165000.0,201197.64323123588,36197.64323123588,-36197.64323123588
-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,3,259600.0,275365.8919996443,15765.891999644286,-15765.891999644286
-119.62,36.56,30.0,1722.0,372.0,1467.0,403.0,1.8878,1,51600.0,68155.9074775695,16555.907477569504,-16555.907477569504
-117.92,34.13,42.0,1762.0,398.0,1526.0,365.0,2.8643,1,132600.0,149209.8313703393,16609.831370339292,-16609.831370339292
-121.69,36.52,15.0,4037.0,586.0,1596.0,557.0,8.0922,0,390100.0,402078.3514365279,11978.351436527912,-11978.351436527912
-119.38,36.53,38.0,1281.0,463.52670042282193,1423.0,293.0,1.9602,1,51400.0,84563.06118747676,33163.061187476764,-33163.061187476764
-118.25,34.07,18.0,4297.0,1420.0,4332.0,1286.0,2.2545,0,192500.0,166802.01626150985,25697.983738490148,25697.983738490148
-117.78,33.68,19.0,2500.0,331.0,1027.0,327.0,6.115,0,315600.0,272910.6305970539,42689.36940294609,42689.36940294609
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,4,277700.0,326240.18805114954,48540.18805114954,-48540.18805114954
-121.82,37.24,20.0,3671.0,567.0,1944.0,589.0,6.0538,0,241000.0,285744.3254666114,44744.32546661142,-44744.32546661142
-121.62,36.68,43.0,2534.0,592.0,2448.0,603.0,2.4884,0,130500.0,173764.32289048206,43264.32289048206,-43264.32289048206
-121.87,37.32,36.0,1471.0,360.0,1182.0,326.0,2.7031,0,175800.0,180574.53648884583,4774.536488845828,-4774.536488845828
-122.87,39.13,15.0,1927.0,427.0,810.0,321.0,1.6369,1,86500.0,102803.6685626635,16303.6685626635,-16303.6685626635
-121.43,37.75,34.0,1280.0,268.0,754.0,294.0,3.1333,1,132000.0,167928.99956565577,35928.99956565577,-35928.99956565577
-118.35,34.18,46.0,1840.0,379.0,866.0,360.0,3.3056,0,230400.0,218211.26601755604,12188.733982443955,12188.733982443955
-118.01,33.89,33.0,2046.0,327.0,1018.0,320.0,4.2292,0,212800.0,217326.69651353196,4526.696513531962,-4526.696513531962
-118.35,33.94,35.0,1451.0,435.0,1888.0,420.0,2.8462,0,149100.0,162042.118397336,12942.118397335988,-12942.118397335988
-117.95,33.92,32.0,1661.0,312.0,1201.0,302.0,4.0,0,178200.0,194775.5467015618,16575.546701561805,-16575.546701561805
-122.28,37.89,52.0,2616.0,473.0,1085.0,487.0,4.125,3,270900.0,270301.5757281217,598.4242718783207,598.4242718783207
-122.29,37.52,33.0,4104.0,751.0,1837.0,771.0,5.3506,4,388100.0,322035.14722902054,66064.85277097946,66064.85277097946
-117.45,34.01,26.0,3042.0,598.0,1720.0,551.0,2.76,1,95200.0,131475.90215295783,36275.90215295783,-36275.90215295783
-118.29,34.03,29.0,3544.0,1384.0,3323.0,1213.0,1.0219,0,258300.0,183507.50151044806,74792.49848955194,74792.49848955194
-121.8,39.64,25.0,2202.0,422.0,1109.0,403.0,2.8306,1,87500.0,84044.81096780545,3455.189032194554,3455.189032194554
-118.29,34.05,30.0,1417.0,589.0,1615.0,540.0,1.3867,0,193800.0,138173.3222305542,55626.677769445814,55626.677769445814
-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2.1055,1,61300.0,121481.30326509841,60181.30326509841,-60181.30326509841
-120.96,37.61,23.0,3497.0,887.0,2467.0,816.0,1.9444,1,93400.0,112267.15940296368,18867.159402963676,-18867.159402963676
-118.46,34.27,28.0,1865.0,463.0,1182.0,440.0,2.6193,0,172300.0,173397.64050027746,1097.6405002774554,-1097.6405002774554
-118.42,33.96,24.0,4393.0,966.0,1257.0,579.0,5.0714,0,356100.0,332194.33543106046,23905.664568939537,23905.664568939537
-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,1,172900.0,148689.77888996975,24210.221110030252,24210.221110030252
-121.48,36.49,28.0,1006.0,228.0,738.0,193.0,1.9722,0,210700.0,157985.02614286827,52714.97385713173,52714.97385713173
-118.21,33.92,35.0,1669.0,445.0,1870.0,412.0,3.0417,0,117300.0,163963.23682453355,46663.23682453355,-46663.23682453355
-117.06,32.62,36.0,786.0,125.0,408.0,138.0,3.9167,4,189700.0,223045.8087804045,33345.808780404506,-33345.808780404506
-122.71,38.4,17.0,1690.0,464.0,833.0,445.0,1.439,0,140600.0,138926.61310833995,1673.3868916600477,1673.3868916600477
-117.07,34.24,21.0,4773.0,1047.0,337.0,130.0,3.9375,1,115000.0,232502.35374012543,117502.35374012543,-117502.35374012543
-119.86,36.45,19.0,2439.0,462.0,1416.0,469.0,2.4474,1,75600.0,105828.78575758403,30228.78575758403,-30228.78575758403
-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,0,295800.0,289174.45179181703,6625.548208182969,6625.548208182969
-118.18,34.04,36.0,1807.0,630.0,2118.0,669.0,1.55,0,129000.0,132812.78915834206,3812.789158342057,-3812.789158342057
-124.16,40.78,43.0,2241.0,446.0,932.0,395.0,2.9038,4,82000.0,169132.8337919299,87132.83379192991,-87132.83379192991
-117.23,33.1,4.0,1862.0,291.0,685.0,248.0,7.745,4,237400.0,337419.4875553683,100019.48755536828,-100019.48755536828
-122.25,37.39,33.0,370.0,42.0,153.0,53.0,10.6514,4,500001.0,513018.9349908308,13017.934990830778,-13017.934990830778
-117.87,33.92,17.0,4575.0,764.0,2054.0,737.0,6.0571,0,272400.0,281213.3425421775,8813.342542177474,-8813.342542177474
-118.36,33.94,39.0,1390.0,410.0,1666.0,371.0,3.3056,0,156800.0,190366.98443710542,33566.98443710542,-33566.98443710542
-119.05,36.09,9.0,3297.0,568.0,1749.0,568.0,4.0217,1,99200.0,136170.77784680226,36970.77784680226,-36970.77784680226
-118.21,33.88,29.0,1976.0,444.0,1254.0,371.0,2.1782,0,126800.0,148162.5606201188,21362.560620118806,-21362.560620118806
-117.26,33.2,13.0,3163.0,725.0,1675.0,629.0,2.8214,0,121900.0,172334.52964767997,50434.52964767997,-50434.52964767997
-118.43,34.28,30.0,1384.0,308.0,2054.0,301.0,3.0132,0,142600.0,115012.79521294615,27587.20478705385,27587.20478705385
-118.24,33.92,42.0,328.0,100.0,605.0,87.0,2.4464,0,97400.0,152800.17485789274,55400.174857892736,-55400.174857892736
-121.48,38.56,46.0,1476.0,344.0,688.0,353.0,2.7316,1,134700.0,150824.95713963936,16124.957139639359,-16124.957139639359
-120.29,36.88,34.0,1391.0,297.0,943.0,281.0,2.4219,1,83900.0,119393.758719382,35493.75871938201,-35493.75871938201
-118.09,33.94,33.0,1976.0,404.0,1379.0,395.0,3.8542,0,175400.0,203277.5527470971,27877.5527470971,-27877.5527470971
-117.09,32.58,12.0,2565.0,567.0,1785.0,545.0,3.0273,4,135300.0,168374.0689650257,33074.06896502571,-33074.06896502571
-117.65,33.57,5.0,1998.0,500.0,1185.0,446.0,4.3542,0,195600.0,218651.3342650316,23051.33426503159,-23051.33426503159
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,3,151000.0,206914.56396584975,55914.56396584975,-55914.56396584975
-121.75,36.93,24.0,4026.0,881.0,2264.0,863.0,3.1327,0,218100.0,230049.71410749757,11949.714107497566,-11949.714107497566
-117.88,33.88,15.0,957.0,360.0,615.0,370.0,3.0263,0,162500.0,188077.87977520868,25577.879775208683,-25577.879775208683
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,3,156500.0,223254.65431776916,66754.65431776916,-66754.65431776916
-122.39,37.8,25.0,4561.0,1474.0,1525.0,1169.0,4.5581,3,500001.0,428782.9001789246,71218.09982107539,71218.09982107539
-121.91,36.61,30.0,2755.0,597.0,1519.0,554.0,3.2952,4,234600.0,249207.04902453345,14607.049024533451,-14607.049024533451
-117.2,32.84,32.0,2033.0,394.0,989.0,389.0,3.2583,4,181400.0,203351.84069880415,21951.840698804153,-21951.840698804153
-118.93,34.2,17.0,2619.0,606.0,1655.0,557.0,3.886,0,281300.0,232360.01872173234,48939.98127826766,48939.98127826766
-121.27,38.12,37.0,2232.0,504.0,1455.0,471.0,2.5587,1,87800.0,127160.48668766374,39360.48668766374,-39360.48668766374
-118.17,33.77,37.0,1127.0,327.0,492.0,331.0,2.675,4,241700.0,209891.70903313352,31808.29096686648,31808.29096686648
-120.65,38.5,10.0,1783.0,337.0,638.0,262.0,2.65,1,116700.0,64941.439978910465,51758.560021089535,51758.560021089535
-117.04,32.6,18.0,4747.0,846.0,3002.0,872.0,3.9076,4,152900.0,185242.04174077365,32342.041740773653,-32342.041740773653
-118.08,33.82,30.0,2636.0,652.0,3412.0,649.0,2.8095,0,118300.0,105066.7391512484,13233.260848751597,13233.260848751597
-118.4,33.97,37.0,1364.0,248.0,494.0,242.0,4.6364,0,456300.0,269521.69045999524,186778.30954000476,186778.30954000476
-118.21,34.18,14.0,2672.0,335.0,1113.0,318.0,12.1579,0,500001.0,505746.6045092152,5745.60450921522,-5745.60450921522
-117.96,33.83,34.0,982.0,148.0,498.0,156.0,6.3214,0,220800.0,305216.866995329,84416.86699532898,-84416.86699532898
-117.15,34.48,31.0,265.0,55.0,186.0,55.0,2.125,1,64800.0,71853.94729936658,7053.947299366584,-7053.947299366584
-122.19,37.47,44.0,1371.0,263.0,589.0,301.0,4.8068,3,312300.0,297988.5894810216,14311.410518978373,14311.410518978373
-117.87,33.75,18.0,697.0,255.0,812.0,221.0,2.6635,0,162500.0,145871.85999836933,16628.140001630672,16628.140001630672
-118.29,33.84,11.0,2274.0,617.0,1897.0,622.0,3.5094,0,162900.0,197606.94207083323,34706.94207083323,-34706.94207083323
-118.03,34.13,33.0,2352.0,373.0,995.0,359.0,4.9583,1,445700.0,245416.67318494618,200283.32681505382,200283.32681505382
-119.67,36.35,10.0,1090.0,164.0,470.0,158.0,4.9432,1,118800.0,190531.64522119873,71731.64522119873,-71731.64522119873
-122.42,37.65,39.0,4402.0,894.0,2941.0,887.0,3.8565,4,239800.0,236934.39140651873,2865.6085934812727,2865.6085934812727
-118.32,33.91,34.0,3041.0,677.0,1920.0,640.0,4.5304,0,181300.0,262839.6754565033,81539.67545650329,-81539.67545650329
-118.19,33.91,33.0,915.0,225.0,826.0,212.0,2.7708,0,117400.0,164629.08798737076,47229.08798737076,-47229.08798737076
-118.13,34.03,31.0,4267.0,1070.0,3176.0,1071.0,3.0212,0,208200.0,198728.36016182564,9471.639838174364,9471.639838174364
-122.21,37.48,39.0,1535.0,340.0,1204.0,370.0,2.8482,3,247200.0,195357.23186214588,51842.76813785412,51842.76813785412
-117.87,33.84,17.0,2395.0,410.0,1224.0,399.0,5.1182,0,249200.0,236098.90363064824,13101.096369351755,13101.096369351755
-118.31,34.05,40.0,1667.0,365.0,1161.0,384.0,3.1406,0,417600.0,195084.6867218049,222515.3132781951,222515.3132781951
-121.77,36.93,33.0,1406.0,317.0,1075.0,301.0,3.2813,0,190000.0,210798.14443644436,20798.14443644436,-20798.14443644436
-117.73,34.07,33.0,1025.0,261.0,854.0,269.0,2.2596,1,119400.0,125061.70035544917,5661.700355449168,-5661.700355449168
-121.45,36.51,29.0,1045.0,311.0,1245.0,273.0,1.775,0,112500.0,141208.3302707541,28708.330270754086,-28708.330270754086
-118.16,33.91,6.0,3445.0,847.0,2467.0,712.0,3.1507,0,144000.0,166167.91354229738,22167.913542297378,-22167.913542297378
-117.07,32.62,19.0,5016.0,1173.0,2750.0,1081.0,2.7838,4,155900.0,218388.3111774736,62488.3111774736,-62488.3111774736
-119.41,36.35,20.0,1743.0,340.0,1390.0,336.0,2.2222,1,52900.0,63902.23487252623,11002.234872526227,-11002.234872526227
-122.94,38.5,46.0,2280.0,492.0,807.0,366.0,2.6316,0,117000.0,216866.69979493148,99866.69979493148,-99866.69979493148
-122.49,37.79,52.0,2488.0,281.0,805.0,295.0,10.7058,3,500001.0,524298.2657716762,24297.265771676204,-24297.265771676204
-117.97,34.05,33.0,1452.0,268.0,1274.0,278.0,3.6563,0,162700.0,167357.1293560072,4657.129356007208,-4657.129356007208
-119.69,36.83,28.0,1868.0,350.0,898.0,329.0,3.1814,1,78900.0,129191.79378090639,50291.79378090639,-50291.79378090639
-118.23,34.22,36.0,2288.0,439.0,1079.0,434.0,4.5486,0,361000.0,249652.06938253276,111347.93061746724,111347.93061746724
-122.87,38.48,27.0,3894.0,776.0,1832.0,715.0,3.5085,0,187800.0,226889.73228491834,39089.73228491834,-39089.73228491834
-121.46,38.68,35.0,1299.0,254.0,705.0,245.0,2.8333,1,103000.0,115378.86585229747,12378.865852297473,-12378.865852297473
-118.43,34.28,27.0,862.0,280.0,1243.0,267.0,2.3724,0,154200.0,127988.43889110308,26211.561108896916,26211.561108896916
-118.15,33.78,17.0,1584.0,435.0,904.0,406.0,2.0875,4,181300.0,157198.9762774157,24101.0237225843,24101.0237225843
-117.87,35.73,13.0,2566.0,449.0,1181.0,414.0,4.1518,1,91800.0,120448.26498538983,28648.264985389833,-28648.264985389833
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,3,206300.0,213024.724970755,6724.724970754993,-6724.724970754993
-117.26,32.95,15.0,1036.0,149.0,395.0,157.0,5.8343,4,500001.0,275558.7964305095,224442.20356949052,224442.20356949052
-118.99,35.39,52.0,2805.0,573.0,1325.0,522.0,2.5083,1,70100.0,174624.64240267276,104524.64240267276,-104524.64240267276
-116.97,33.93,29.0,2793.0,722.0,1583.0,626.0,1.424,1,73200.0,99395.90851582153,26195.90851582153,-26195.90851582153
-122.42,37.76,46.0,2150.0,817.0,2075.0,807.0,1.3824,3,212500.0,196273.7855013469,16226.214498653106,16226.214498653106
-122.28,37.88,52.0,1193.0,200.0,506.0,207.0,4.1912,3,254500.0,257494.88309031416,2994.8830903141643,-2994.8830903141643
-122.28,37.53,15.0,5417.0,1199.0,2593.0,1098.0,4.8047,4,438000.0,317733.6933656812,120266.30663431878,120266.30663431878
-118.34,33.8,33.0,2194.0,469.0,987.0,397.0,5.0951,0,318900.0,298424.4572204695,20475.542779530515,20475.542779530515
-122.23,37.45,29.0,1617.0,235.0,758.0,246.0,7.7932,4,469900.0,385023.65333356825,84876.34666643175,84876.34666643175
-118.88,34.42,20.0,728.0,120.0,360.0,115.0,6.1244,0,375000.0,298103.0393792845,76896.96062071552,76896.96062071552
-119.78,36.33,16.0,1006.0,212.0,515.0,200.0,3.2386,1,112500.0,142311.39626630116,29811.396266301163,-29811.396266301163
-118.41,34.23,35.0,1026.0,195.0,753.0,185.0,4.5909,0,179200.0,232952.90837069476,53752.90837069476,-53752.90837069476
-117.74,33.62,16.0,1889.0,590.0,686.0,537.0,3.4706,0,241700.0,245684.11736900528,3984.117369005282,-3984.117369005282
-117.53,33.97,29.0,1430.0,273.0,872.0,283.0,4.0833,1,141000.0,187977.47562599517,46977.47562599517,-46977.47562599517
-121.56,39.16,12.0,3349.0,642.0,2029.0,619.0,2.9647,1,88800.0,73086.61147003007,15713.388529969932,15713.388529969932
-118.34,34.04,37.0,1466.0,529.0,1835.0,500.0,1.7014,0,123200.0,136520.5017243112,13320.501724311209,-13320.501724311209
-117.18,32.79,30.0,5201.0,1104.0,2961.0,1064.0,3.2661,4,140400.0,222290.65311791567,81890.65311791567,-81890.65311791567
-118.27,34.17,48.0,1560.0,280.0,825.0,269.0,5.5118,0,354700.0,291203.3265051675,63496.673494832474,63496.673494832474
-124.16,41.92,19.0,1668.0,324.0,841.0,283.0,2.1336,4,75000.0,47542.839373828465,27457.160626171535,27457.160626171535
-121.23,38.12,22.0,393.0,58.0,134.0,57.0,3.95,1,178100.0,156705.51315552584,21394.48684447416,21394.48684447416
-121.28,38.67,23.0,1727.0,264.0,833.0,258.0,5.4797,1,160000.0,193735.1384214339,33735.13842143389,-33735.13842143389
-119.1,36.4,23.0,1885.0,363.0,1056.0,338.0,3.2159,1,92800.0,112567.85741387191,19767.857413871912,-19767.857413871912
-115.37,32.82,14.0,1276.0,270.0,867.0,261.0,1.9375,1,80900.0,41084.22721662617,39815.77278337383,39815.77278337383
-119.22,34.28,24.0,2212.0,332.0,899.0,331.0,5.533,4,299700.0,299833.913146419,133.91314641898498,-133.91314641898498
-117.67,33.55,6.0,3157.0,721.0,1695.0,710.0,3.7609,0,222300.0,210820.398606608,11479.60139339199,11479.60139339199
-119.85,36.75,24.0,1143.0,245.0,608.0,240.0,2.8194,1,81100.0,121204.1809281675,40104.180928167494,-40104.180928167494
-123.47,39.8,18.0,2130.0,545.0,863.0,346.0,2.3571,1,79200.0,147658.22260203148,68458.22260203148,-68458.22260203148
-121.53,38.58,35.0,1316.0,321.0,732.0,336.0,2.1213,1,79200.0,109537.24223563631,30337.24223563631,-30337.24223563631
-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708,0,159600.0,129439.59530986624,30160.404690133757,30160.404690133757
-118.04,33.98,28.0,1617.0,507.0,1158.0,486.0,1.9688,0,165600.0,156560.94860554417,9039.051394455833,9039.051394455833
-116.99,32.81,25.0,4436.0,758.0,1997.0,738.0,4.2386,0,201000.0,229031.10734610618,28031.107346106175,-28031.107346106175
-118.17,33.87,49.0,1937.0,445.0,1339.0,440.0,3.0319,0,162800.0,206384.83431150843,43584.83431150843,-43584.83431150843
-118.26,34.06,40.0,637.0,273.0,1150.0,263.0,1.8625,0,131300.0,130194.77082560524,1105.2291743947571,1105.2291743947571
-119.95,37.47,32.0,1312.0,315.0,600.0,265.0,1.5,1,91500.0,61243.097549394355,30256.902450605645,30256.902450605645
-117.79,33.77,21.0,4349.0,553.0,1680.0,519.0,6.9014,0,439000.0,295128.0116332551,143871.9883667449,143871.9883667449
-117.94,34.07,25.0,1814.0,404.0,1187.0,363.0,3.3523,0,170800.0,171699.94806171136,899.9480617113586,-899.9480617113586
-117.05,33.13,17.0,2385.0,372.0,1118.0,369.0,4.2813,0,169900.0,194463.73956885748,24563.739568857476,-24563.739568857476
-118.34,34.2,41.0,2860.0,682.0,1516.0,621.0,3.0431,0,262900.0,221277.87109729132,41622.128902708675,41622.128902708675
-118.42,34.16,46.0,54.0,9.0,20.0,6.0,0.536,0,375000.0,89964.9288899089,285035.0711100911,285035.0711100911
-122.43,37.78,17.0,2728.0,908.0,1670.0,893.0,1.077,3,115000.0,185693.3417733237,70693.34177332369,-70693.34177332369
-117.19,32.79,36.0,1514.0,258.0,665.0,278.0,3.8571,4,235100.0,227856.35194126004,7243.6480587399565,7243.6480587399565
-118.09,33.77,27.0,2301.0,640.0,847.0,627.0,1.7208,0,67500.0,195617.8629271144,128117.86292711439,-128117.86292711439
-119.21,34.26,23.0,2887.0,540.0,1508.0,518.0,3.3452,4,217600.0,215836.8731437868,1763.1268562132027,1763.1268562132027
-121.31,38.64,19.0,5407.0,838.0,1927.0,804.0,4.6302,1,195400.0,183959.28193901287,11440.718060987128,11440.718060987128
-120.97,37.67,31.0,1648.0,293.0,792.0,294.0,2.4,1,121500.0,115528.15079445652,5971.849205543476,5971.849205543476
-119.29,36.28,23.0,1895.0,340.0,749.0,313.0,2.2333,1,120100.0,95465.57904386701,24634.42095613299,24634.42095613299
-122.11,37.68,37.0,1976.0,481.0,1197.0,465.0,2.5772,3,170200.0,193710.68602657673,23510.686026576732,-23510.686026576732
-119.7,34.43,52.0,977.0,289.0,412.0,272.0,2.125,0,300000.0,236422.80008360225,63577.199916397745,63577.199916397745
-118.33,34.18,49.0,1969.0,377.0,977.0,367.0,3.8462,0,231300.0,235631.05521562987,4331.055215629865,-4331.055215629865
-121.28,38.13,48.0,1892.0,333.0,804.0,352.0,4.0625,1,143200.0,203773.34375021717,60573.34375021717,-60573.34375021717
-118.37,34.21,36.0,2080.0,455.0,1939.0,484.0,4.2875,0,176600.0,209274.58369107774,32674.583691077743,-32674.583691077743
-121.49,39.52,25.0,848.0,153.0,436.0,155.0,3.9028,1,93800.0,111607.61569426267,17807.61569426267,-17807.61569426267
-122.47,37.76,48.0,2464.0,459.0,1179.0,458.0,4.4946,3,358600.0,286801.957082033,71798.04291796702,71798.04291796702
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,3,198100.0,207219.3334931465,9119.333493146492,-9119.333493146492
-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,1,46900.0,57386.53484001325,10486.53484001325,-10486.53484001325
-118.2,33.94,45.0,1818.0,408.0,1705.0,373.0,4.0441,0,157500.0,212791.17415034064,55291.17415034064,-55291.17415034064
-121.93,37.13,37.0,1150.0,203.0,511.0,179.0,5.7415,0,398500.0,320055.56928458886,78444.43071541114,78444.43071541114
-119.5,36.62,34.0,1440.0,267.0,1018.0,265.0,2.2206,1,63400.0,78499.98280002926,15099.982800029262,-15099.982800029262
-121.67,36.93,22.0,569.0,132.0,542.0,125.0,2.1875,0,187500.0,145428.69244552197,42071.30755447803,42071.30755447803
-121.13,38.87,48.0,1127.0,463.52670042282193,530.0,186.0,3.0917,1,128100.0,157955.2046346328,29855.2046346328,-29855.2046346328
-121.24,38.67,28.0,3558.0,589.0,1742.0,581.0,4.0182,1,131700.0,142270.73324654347,10570.733246543474,-10570.733246543474
-121.78,37.68,17.0,3112.0,872.0,1392.0,680.0,3.0222,1,172500.0,229176.01454761793,56676.01454761793,-56676.01454761793
